Date,Stock,Tweet,Price
2023-03-21,GOOGL,"GOOGL outlook is bullish, according to many investors.",103.92117866845123
2023-02-02,TSLA,Analysts believe TSLA could breakout after recent news.,120.86505772800692
2023-03-15,TSLA,The way TSLA has been performing makes me feel worried.,117.8074224945988
2023-03-01,MSFT,Analysts believe MSFT could fall after recent news.,254.32432759160727
2023-03-24,MSFT,"I'm bearish on MSFT, price action has been interesting.",240.67835092452796
2023-03-22,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",254.0987411020601
2023-03-09,GOOGL,"I'm bullish on GOOGL, price action has been interesting.",99.9428024152471
2023-02-28,GOOGL,Analysts believe GOOGL could rise after recent news.,90.88980558179196
2023-01-16,AMZN,The way AMZN has been performing makes me feel neutral.,102.99140554903606
2023-01-25,MSFT,"MSFT stock is drawing attention, traders are bearish.",250.0364394129566
2023-03-14,AAPL,"AAPL stock is drawing attention, traders are bearish.",134.59002974325085
2023-03-06,MSFT,Analysts believe MSFT could stabilize after recent news.,251.54188046292808
2023-03-02,AMZN,"Lots of chatter on AMZN today, could this mean rise?",89.02016276311137
2023-01-31,MSFT,Market sentiment towards MSFT looks excited these days.,252.34772443328157
2023-03-15,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",88.77606573440579
2023-03-23,AAPL,"AAPL stock is drawing attention, traders are excited.",138.8150509186731
2023-02-10,AAPL,Market sentiment towards AAPL looks neutral these days.,129.1858806715181
2023-01-11,TSLA,Market sentiment towards TSLA looks bullish these days.,106.13694076891493
2023-03-21,AAPL,"Lots of chatter on AAPL today, could this mean stabilize?",109.4462456661918
2023-01-27,GOOGL,The way GOOGL has been performing makes me feel excited.,95.30714445261762
2023-02-03,AAPL,"Lots of chatter on AAPL today, could this mean rise?",109.26212047440468
2023-01-26,AMZN,Analysts believe AMZN could rise after recent news.,95.66659292425828
2023-01-06,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",113.63286221620928
2023-02-07,GOOGL,Analysts believe GOOGL could rise after recent news.,86.49507571519749
2023-02-24,AAPL,"I'm bearish on AAPL, price action has been interesting.",118.69104280038302
2023-02-06,AMZN,The way AMZN has been performing makes me feel bullish.,92.91152312861108
2023-02-07,GOOGL,Market sentiment towards GOOGL looks bullish these days.,91.45167777496049
2023-03-28,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",88.96571465313265
2023-03-10,TSLA,"Lots of chatter on TSLA today, could this mean stabilize?",113.32871705534018
2023-02-28,AAPL,"I'm neutral on AAPL, price action has been interesting.",117.50777302447896
2023-02-09,TSLA,Analysts believe TSLA could breakout after recent news.,114.05624946250992
2023-02-23,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",88.77606573440579
2023-03-24,GOOGL,The way GOOGL has been performing makes me feel excited.,87.56346828310043
2023-02-27,GOOGL,Analysts believe GOOGL could stabilize after recent news.,103.47505135285812
2023-02-15,TSLA,"I'm worried on TSLA, price action has been interesting.",117.73577041637893
2023-01-23,AMZN,"I'm excited on AMZN, price action has been interesting.",88.92831195630367
2023-02-01,AMZN,"AMZN stock is drawing attention, traders are bearish.",88.92831195630367
2023-01-10,AAPL,"I'm neutral on AAPL, price action has been interesting.",111.12468071263706
2023-02-06,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",87.99793268801773
2023-01-17,TSLA,"TSLA outlook is excited, according to many investors.",107.34009767559544
2023-01-06,TSLA,Analysts believe TSLA could rise after recent news.,112.62746341532046
2023-03-09,AAPL,The way AAPL has been performing makes me feel neutral.,125.62780247919687
2023-02-06,MSFT,"Lots of chatter on MSFT today, could this mean rise?",252.826821580197
2023-01-06,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",101.29797167766668
2023-01-31,MSFT,Analysts believe MSFT could stabilize after recent news.,257.8609798488129
2023-01-18,TSLA,The way TSLA has been performing makes me feel worried.,117.2064150051684
2023-02-08,TSLA,Market sentiment towards TSLA looks worried these days.,112.03579327914883
2023-02-15,TSLA,Analysts believe TSLA could dip after recent news.,116.27312227613815
2023-02-01,AMZN,"AMZN outlook is worried, according to many investors.",99.15285597194504
2023-01-25,TSLA,"TSLA outlook is excited, according to many investors.",119.1874876554298
2023-02-10,GOOGL,"GOOGL stock is drawing attention, traders are bullish.",98.14613905684384
2023-02-06,AAPL,"AAPL stock is drawing attention, traders are excited.",110.111771602523
2023-01-23,AMZN,Market sentiment towards AMZN looks bullish these days.,87.73786151172393
2023-02-23,AMZN,"Lots of chatter on AMZN today, could this mean stabilize?",97.46193032884544
2023-02-15,TSLA,Analysts believe TSLA could rise after recent news.,115.08278432873662
2023-02-06,AMZN,Analysts believe AMZN could dip after recent news.,96.81313331095652
2023-03-08,TSLA,Market sentiment towards TSLA looks excited these days.,120.86505772800692
2023-03-31,AAPL,Analysts believe AAPL could fall after recent news.,127.1602184308493
2023-02-22,AAPL,"Lots of chatter on AAPL today, could this mean fall?",123.14805754232684
2023-01-03,MSFT,"MSFT outlook is bullish, according to many investors.",252.826821580197
2023-01-09,TSLA,Analysts believe TSLA could fall after recent news.,116.43656434179384
2023-03-06,AAPL,Analysts believe AAPL could stabilize after recent news.,123.14805754232684
2023-03-10,AMZN,Market sentiment towards AMZN looks excited these days.,92.91152312861108
2023-02-22,AAPL,Market sentiment towards AAPL looks bearish these days.,108.82782091448937
2023-01-25,TSLA,Market sentiment towards TSLA looks worried these days.,115.24796470827592
2023-02-07,MSFT,"Lots of chatter on MSFT today, could this mean breakout?",250.59121616293012
2023-02-27,GOOGL,Market sentiment towards GOOGL looks bullish these days.,103.9596736554112
2023-01-24,TSLA,"TSLA stock is drawing attention, traders are neutral.",107.34009767559544
2023-03-28,GOOGL,The way GOOGL has been performing makes me feel worried.,88.63862365044015
2023-02-09,TSLA,"TSLA outlook is bullish, according to many investors.",116.43656434179384
2023-03-22,AMZN,"AMZN outlook is bearish, according to many investors.",104.91895621571564
2023-01-31,AAPL,"I'm bearish on AAPL, price action has been interesting.",133.76029139502614
2023-01-09,AAPL,"I'm worried on AAPL, price action has been interesting.",118.2733156103735
2023-02-06,GOOGL,"I'm bearish on GOOGL, price action has been interesting.",98.14613905684384
2023-02-23,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",134.1217558293525
2023-01-17,AMZN,Market sentiment towards AMZN looks neutral these days.,95.6829014695944
2023-01-19,AMZN,"Lots of chatter on AMZN today, could this mean rise?",88.92831195630367
2023-01-31,MSFT,"MSFT stock is drawing attention, traders are bullish.",255.3793571324257
2023-03-13,TSLA,Analysts believe TSLA could fall after recent news.,117.73577041637893
2023-02-01,AMZN,Market sentiment towards AMZN looks excited these days.,88.7885138526433
2023-03-08,GOOGL,Analysts believe GOOGL could rise after recent news.,87.56346828310043
2023-03-10,AMZN,"AMZN stock is drawing attention, traders are bullish.",96.7871295272007
2023-01-18,MSFT,"Lots of chatter on MSFT today, could this mean rise?",251.33964010816825
2023-01-13,TSLA,Market sentiment towards TSLA looks excited these days.,117.26937252857788
2023-03-17,MSFT,Analysts believe MSFT could fall after recent news.,252.34772443328157
2023-01-12,TSLA,"TSLA outlook is bearish, according to many investors.",115.24796470827592
2023-03-14,AAPL,The way AAPL has been performing makes me feel bullish.,120.71500291031556
2023-01-03,TSLA,"I'm worried on TSLA, price action has been interesting.",108.4269243404117
2023-02-03,GOOGL,"I'm bullish on GOOGL, price action has been interesting.",89.64912995730377
2023-01-18,MSFT,Analysts believe MSFT could dip after recent news.,250.0364394129566
2023-03-13,GOOGL,"GOOGL stock is drawing attention, traders are bullish.",88.63862365044015
2023-03-22,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",117.26937252857788
2023-02-16,MSFT,The way MSFT has been performing makes me feel bullish.,252.34772443328157
2023-02-17,MSFT,"MSFT outlook is bearish, according to many investors.",239.65077902270352
2023-01-04,TSLA,"TSLA stock is drawing attention, traders are excited.",115.81012322074378
2023-03-23,TSLA,"Lots of chatter on TSLA today, could this mean dip?",112.484954655671
2023-03-08,GOOGL,Analysts believe GOOGL could breakout after recent news.,91.05294543696355
2023-03-30,GOOGL,Analysts believe GOOGL could breakout after recent news.,88.96571465313265
2023-01-26,MSFT,"I'm bearish on MSFT, price action has been interesting.",249.41390927844947
2023-01-06,AMZN,"I'm bearish on AMZN, price action has been interesting.",96.81313331095652
2023-01-16,MSFT,"I'm excited on MSFT, price action has been interesting.",249.2035675109092
2023-01-02,MSFT,"MSFT outlook is excited, according to many investors.",240.67835092452796
2023-03-29,AMZN,The way AMZN has been performing makes me feel excited.,99.15285597194504
2023-02-09,GOOGL,Analysts believe GOOGL could fall after recent news.,91.45167777496049
2023-01-17,TSLA,"Lots of chatter on TSLA today, could this mean fall?",112.5579038235086
2023-02-27,TSLA,The way TSLA has been performing makes me feel bullish.,120.86505772800692
2023-01-03,GOOGL,"GOOGL stock is drawing attention, traders are excited.",107.65982590422904
2023-02-21,AAPL,"I'm neutral on AAPL, price action has been interesting.",135.05833649269752
2023-03-03,MSFT,"MSFT outlook is bearish, according to many investors.",250.7110413556572
2023-03-08,AMZN,"AMZN stock is drawing attention, traders are bullish.",91.09136003888008
2023-02-02,AMZN,"AMZN outlook is neutral, according to many investors.",99.46017888956618
2023-01-31,AAPL,Market sentiment towards AAPL looks bearish these days.,112.1153304548266
2023-01-16,AAPL,"Lots of chatter on AAPL today, could this mean stabilize?",107.131740051138
2023-03-22,TSLA,"I'm neutral on TSLA, price action has been interesting.",112.5579038235086
2023-03-06,TSLA,"I'm neutral on TSLA, price action has been interesting.",109.26821498594242
2023-02-09,AMZN,"AMZN outlook is bullish, according to many investors.",92.91152312861108
2023-02-17,AMZN,"AMZN stock is drawing attention, traders are bearish.",92.1193968628654
2023-01-20,GOOGL,Analysts believe GOOGL could fall after recent news.,103.9596736554112
2023-03-24,MSFT,"MSFT outlook is bearish, according to many investors.",250.81557924919667
2023-02-28,MSFT,"I'm bullish on MSFT, price action has been interesting.",237.8564216608738
2023-03-01,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",87.59981329687079
2023-03-09,TSLA,Analysts believe TSLA could dip after recent news.,119.1874876554298
2023-03-30,MSFT,"Lots of chatter on MSFT today, could this mean rise?",255.85989399460053
2023-02-14,MSFT,"MSFT stock is drawing attention, traders are bearish.",255.85989399460053
2023-03-30,TSLA,Market sentiment towards TSLA looks bearish these days.,115.62556751982744
2023-01-03,MSFT,"I'm worried on MSFT, price action has been interesting.",258.7280582354071
2023-02-02,TSLA,"I'm worried on TSLA, price action has been interesting.",114.73134936166689
2023-02-22,AMZN,"I'm bullish on AMZN, price action has been interesting.",90.85837652129794
2023-02-13,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",118.2733156103735
2023-02-06,MSFT,"MSFT stock is drawing attention, traders are worried.",251.427817526324
2023-02-09,GOOGL,The way GOOGL has been performing makes me feel worried.,88.61815752840099
2023-02-03,MSFT,"I'm bearish on MSFT, price action has been interesting.",254.8222399169049
2023-03-08,AAPL,Analysts believe AAPL could breakout after recent news.,137.1029273412097
2023-03-31,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",127.78871309603984
2023-03-15,GOOGL,"GOOGL outlook is bearish, according to many investors.",103.3391401422243
2023-01-25,TSLA,"TSLA outlook is neutral, according to many investors.",109.26821498594242
2023-01-12,TSLA,"Lots of chatter on TSLA today, could this mean stabilize?",115.24796470827592
2023-02-22,AAPL,"Lots of chatter on AAPL today, could this mean fall?",107.89910165451091
2023-01-30,GOOGL,"Lots of chatter on GOOGL today, could this mean dip?",87.99793268801773
2023-03-31,AAPL,"AAPL outlook is bearish, according to many investors.",134.1217558293525
2023-01-30,TSLA,The way TSLA has been performing makes me feel bullish.,105.8143693455829
2023-02-07,GOOGL,"Lots of chatter on GOOGL today, could this mean fall?",88.08394296325406
2023-03-02,GOOGL,"I'm neutral on GOOGL, price action has been interesting.",92.64791109768308
2023-02-08,AMZN,Market sentiment towards AMZN looks bullish these days.,103.07971095426508
2023-03-03,TSLA,"Lots of chatter on TSLA today, could this mean breakout?",114.73134936166689
2023-01-24,GOOGL,"Lots of chatter on GOOGL today, could this mean fall?",92.60610790975478
2023-02-24,AAPL,Analysts believe AAPL could rise after recent news.,112.1153304548266
2023-01-04,AAPL,Market sentiment towards AAPL looks worried these days.,129.1858806715181
2023-03-06,AMZN,Market sentiment towards AMZN looks excited these days.,104.91895621571564
2023-02-10,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",110.29145320597452
2023-01-12,TSLA,Market sentiment towards TSLA looks bullish these days.,114.57552560976502
2023-01-16,TSLA,"I'm neutral on TSLA, price action has been interesting.",117.44346666505422
2023-02-13,MSFT,"MSFT stock is drawing attention, traders are bullish.",253.14061648859337
2023-02-15,TSLA,The way TSLA has been performing makes me feel worried.,115.15479892754824
2023-02-23,MSFT,Analysts believe MSFT could dip after recent news.,252.2960828325226
2023-03-06,AMZN,Market sentiment towards AMZN looks excited these days.,90.59433197059629
2023-02-21,GOOGL,"I'm worried on GOOGL, price action has been interesting.",88.96571465313265
2023-03-24,AMZN,"AMZN stock is drawing attention, traders are bearish.",92.0357990874798
2023-02-13,MSFT,"MSFT outlook is excited, according to many investors.",240.4963585681164
2023-01-16,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",117.26937252857788
2023-01-03,AMZN,Market sentiment towards AMZN looks worried these days.,104.77329839040188
2023-02-07,AAPL,The way AAPL has been performing makes me feel bearish.,126.07935508016996
2023-01-03,AAPL,"AAPL stock is drawing attention, traders are bullish.",122.04644224651518
2023-01-30,AMZN,"AMZN outlook is excited, according to many investors.",104.77329839040188
2023-03-22,AAPL,Market sentiment towards AAPL looks neutral these days.,114.77170255262348
2023-01-06,AAPL,Analysts believe AAPL could dip after recent news.,119.74445509167056
2023-03-14,MSFT,"Lots of chatter on MSFT today, could this mean stabilize?",254.9057199189457
2023-03-03,GOOGL,Market sentiment towards GOOGL looks bearish these days.,86.79749893370014
2023-01-27,AAPL,"AAPL stock is drawing attention, traders are neutral.",119.74445509167056
2023-03-27,GOOGL,The way GOOGL has been performing makes me feel bearish.,89.82595353728257
2023-02-22,MSFT,The way MSFT has been performing makes me feel bearish.,252.23778094824587
2023-01-27,AAPL,"AAPL outlook is worried, according to many investors.",137.8761021468032
2023-02-03,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",255.3793571324257
2023-01-03,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",112.71248005714163
2023-02-14,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",88.96571465313265
2023-02-06,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",105.88256082750448
2023-02-27,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",86.39351060045915
2023-01-02,MSFT,The way MSFT has been performing makes me feel excited.,251.24849642836065
2023-03-13,AMZN,Market sentiment towards AMZN looks bearish these days.,104.63122613197449
2023-01-06,GOOGL,The way GOOGL has been performing makes me feel bearish.,86.16647590995666
2023-01-18,GOOGL,Analysts believe GOOGL could stabilize after recent news.,87.71777194950126
2023-01-26,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",106.62247105921196
2023-01-17,AMZN,"Lots of chatter on AMZN today, could this mean breakout?",99.15285597194504
2023-03-08,AMZN,Market sentiment towards AMZN looks worried these days.,99.15285597194504
2023-02-03,GOOGL,The way GOOGL has been performing makes me feel excited.,88.08394296325406
2023-03-21,AMZN,"I'm bearish on AMZN, price action has been interesting.",87.35981101659057
2023-02-17,AAPL,"AAPL stock is drawing attention, traders are excited.",130.99342830602245
2023-01-06,AAPL,"AAPL outlook is excited, according to many investors.",112.50905292656483
2023-01-31,TSLA,Analysts believe TSLA could dip after recent news.,115.44975062951112
2023-03-21,AMZN,Market sentiment towards AMZN looks bearish these days.,91.38099100541976
2023-03-07,AMZN,"AMZN stock is drawing attention, traders are neutral.",102.54447997838436
2023-03-16,MSFT,"Lots of chatter on MSFT today, could this mean stabilize?",257.8609798488129
2023-01-04,AMZN,"AMZN outlook is excited, according to many investors.",94.0224726042693
2023-03-15,MSFT,Market sentiment towards MSFT looks bearish these days.,256.36604823097264
2023-02-13,AAPL,The way AAPL has been performing makes me feel neutral.,133.76029139502614
2023-02-15,AAPL,Market sentiment towards AAPL looks bearish these days.,107.452609474386
2023-03-10,GOOGL,Analysts believe GOOGL could breakout after recent news.,88.08394296325406
2023-01-23,MSFT,"MSFT outlook is bearish, according to many investors.",240.4963585681164
2023-02-23,AMZN,"AMZN stock is drawing attention, traders are bullish.",90.59433197059629
2023-03-06,MSFT,"MSFT stock is drawing attention, traders are bullish.",252.2960828325226
2023-03-07,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",93.1969107503963
2023-03-02,AAPL,Analysts believe AAPL could fall after recent news.,112.50905292656483
2023-01-12,AMZN,"AMZN outlook is worried, according to many investors.",91.53580168052092
2023-03-10,AMZN,Analysts believe AMZN could breakout after recent news.,89.29757967336829
2023-03-24,AAPL,"AAPL stock is drawing attention, traders are excited.",126.07935508016996
2023-01-20,MSFT,Market sentiment towards MSFT looks bullish these days.,252.2763125126309
2023-02-20,MSFT,Market sentiment towards MSFT looks neutral these days.,254.5032139891401
2023-03-29,MSFT,"Lots of chatter on MSFT today, could this mean stabilize?",254.97225513830807
2023-02-27,AAPL,"AAPL stock is drawing attention, traders are excited.",130.7168997036801
2023-02-02,AMZN,"Lots of chatter on AMZN today, could this mean breakout?",92.14327842542612
2023-03-09,AMZN,"Lots of chatter on AMZN today, could this mean dip?",91.38099100541976
2023-01-25,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",115.2769394274327
2023-01-10,AMZN,The way AMZN has been performing makes me feel excited.,99.15285597194504
2023-01-05,MSFT,"Lots of chatter on MSFT today, could this mean dip?",253.22305341902452
2023-03-24,AMZN,Analysts believe AMZN could fall after recent news.,87.31005948872884
2023-03-17,GOOGL,Analysts believe GOOGL could breakout after recent news.,107.65982590422904
2023-01-23,TSLA,"TSLA outlook is neutral, according to many investors.",120.86505772800692
2023-02-09,AAPL,The way AAPL has been performing makes me feel bullish.,114.09742608415914
2023-02-01,GOOGL,Market sentiment towards GOOGL looks bullish these days.,86.79749893370014
2023-01-19,AMZN,The way AMZN has been performing makes me feel bearish.,88.7885138526433
2023-03-09,AAPL,"Lots of chatter on AAPL today, could this mean rise?",105.97676885173104
2023-02-15,GOOGL,Market sentiment towards GOOGL looks excited these days.,103.98747284720118
2023-02-03,AMZN,The way AMZN has been performing makes me feel worried.,99.46017888956618
2023-01-30,GOOGL,"I'm bearish on GOOGL, price action has been interesting.",92.64791109768308
2023-01-24,MSFT,"I'm worried on MSFT, price action has been interesting.",254.5032139891401
2023-02-01,GOOGL,"GOOGL outlook is neutral, according to many investors.",98.14613905684384
2023-03-21,AMZN,"AMZN outlook is worried, according to many investors.",89.29757967336829
2023-03-22,TSLA,The way TSLA has been performing makes me feel worried.,110.07817504102144
2023-01-19,AMZN,"AMZN stock is drawing attention, traders are bullish.",90.55289027819296
2023-01-27,GOOGL,Market sentiment towards GOOGL looks excited these days.,102.59576771282129
2023-02-10,MSFT,"I'm excited on MSFT, price action has been interesting.",252.2960828325226
2023-01-26,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",90.88980558179196
2023-03-15,MSFT,The way MSFT has been performing makes me feel bearish.,254.97225513830807
2023-03-20,TSLA,"TSLA outlook is excited, according to many investors.",113.32871705534018
2023-02-01,TSLA,The way TSLA has been performing makes me feel excited.,115.81012322074378
2023-03-28,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",241.70844629714003
2023-02-15,TSLA,"Lots of chatter on TSLA today, could this mean fall?",112.62746341532046
2023-01-25,TSLA,Analysts believe TSLA could breakout after recent news.,111.88185997100378
2023-02-15,AMZN,"Lots of chatter on AMZN today, could this mean dip?",90.969526103566
2023-02-14,AAPL,"AAPL outlook is excited, according to many investors.",127.1602184308493
2023-03-27,MSFT,Analysts believe MSFT could stabilize after recent news.,252.34772443328157
2023-03-16,TSLA,Market sentiment towards TSLA looks neutral these days.,112.3638206700515
2023-01-24,MSFT,Analysts believe MSFT could stabilize after recent news.,241.70844629714003
2023-01-26,MSFT,"I'm bullish on MSFT, price action has been interesting.",254.9057199189457
2023-02-16,GOOGL,Market sentiment towards GOOGL looks excited these days.,98.14613905684384
2023-02-03,TSLA,"I'm excited on TSLA, price action has been interesting.",117.2064150051684
2023-01-16,MSFT,Analysts believe MSFT could rise after recent news.,251.24849642836065
2023-01-23,AAPL,"AAPL outlook is worried, according to many investors.",108.1772087535367
2023-03-27,AAPL,"AAPL stock is drawing attention, traders are neutral.",135.05833649269752
2023-01-10,AMZN,"Lots of chatter on AMZN today, could this mean stabilize?",99.72020146527116
2023-01-23,TSLA,"Lots of chatter on TSLA today, could this mean stabilize?",112.56813073679352
2023-01-23,MSFT,Analysts believe MSFT could stabilize after recent news.,240.4963585681164
2023-02-24,AMZN,"Lots of chatter on AMZN today, could this mean stabilize?",95.6829014695944
2023-01-17,MSFT,Market sentiment towards MSFT looks bullish these days.,240.7706347594577
2023-02-17,AMZN,"Lots of chatter on AMZN today, could this mean rise?",87.35981101659057
2023-01-30,GOOGL,Analysts believe GOOGL could stabilize after recent news.,88.77606573440579
2023-03-10,MSFT,Analysts believe MSFT could fall after recent news.,237.14084694017723
2023-03-01,GOOGL,Market sentiment towards GOOGL looks bearish these days.,91.45167777496049
2023-01-24,AAPL,Market sentiment towards AAPL looks excited these days.,107.131740051138
2023-02-14,MSFT,"MSFT outlook is worried, according to many investors.",250.7110413556572
2023-02-27,TSLA,The way TSLA has been performing makes me feel neutral.,109.26821498594242
2023-01-09,AAPL,Analysts believe AAPL could rise after recent news.,110.29145320597452
2023-02-07,GOOGL,The way GOOGL has been performing makes me feel bullish.,87.71777194950126
2023-01-27,GOOGL,"I'm bearish on GOOGL, price action has been interesting.",107.65982590422904
2023-02-03,GOOGL,"GOOGL outlook is excited, according to many investors.",92.84076267637236
2023-01-12,TSLA,"TSLA stock is drawing attention, traders are bullish.",113.05383568799172
2023-03-15,AMZN,"Lots of chatter on AMZN today, could this mean stabilize?",102.99140554903606
2023-03-27,MSFT,Market sentiment towards MSFT looks excited these days.,252.19675275701448
2023-02-22,AAPL,"Lots of chatter on AAPL today, could this mean fall?",121.21232939349684
2023-01-04,AMZN,Analysts believe AMZN could stabilize after recent news.,92.1193968628654
2023-03-17,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",110.5381747122457
2023-01-02,AMZN,Market sentiment towards AMZN looks neutral these days.,105.88256082750448
2023-03-03,MSFT,"MSFT stock is drawing attention, traders are bullish.",238.6207084882862
2023-03-07,AAPL,"Lots of chatter on AAPL today, could this mean breakout?",109.4462456661918
2023-02-06,AMZN,Market sentiment towards AMZN looks neutral these days.,89.91119166002758
2023-01-19,AMZN,"Lots of chatter on AMZN today, could this mean breakout?",94.57938143046862
2023-03-16,AAPL,Market sentiment towards AAPL looks worried these days.,107.131740051138
2023-03-06,TSLA,"Lots of chatter on TSLA today, could this mean stabilize?",107.34009767559544
2023-02-13,TSLA,"TSLA outlook is bearish, according to many investors.",112.71248005714163
2023-03-23,MSFT,"MSFT stock is drawing attention, traders are neutral.",254.9057199189457
2023-02-09,GOOGL,"I'm excited on GOOGL, price action has been interesting.",98.02708834472024
2023-01-24,GOOGL,"GOOGL outlook is worried, according to many investors.",89.16355432644994
2023-01-19,TSLA,The way TSLA has been performing makes me feel bullish.,117.21422940849848
2023-02-20,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",91.05294543696355
2023-03-22,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",129.1858806715181
2023-02-02,TSLA,"TSLA outlook is excited, according to many investors.",114.80657640380984
2023-03-29,MSFT,"Lots of chatter on MSFT today, could this mean stabilize?",249.71601303957576
2023-02-03,GOOGL,Analysts believe GOOGL could breakout after recent news.,88.96571465313265
2023-03-23,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",113.63097750248954
2023-02-14,TSLA,Analysts believe TSLA could breakout after recent news.,114.37058262128392
2023-01-25,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",96.66495044526977
2023-02-21,GOOGL,Market sentiment towards GOOGL looks neutral these days.,103.9596736554112
2023-02-06,AMZN,Analysts believe AMZN could dip after recent news.,96.81313331095652
2023-01-12,AMZN,"Lots of chatter on AMZN today, could this mean breakout?",91.27015849190768
2023-03-30,AMZN,"AMZN stock is drawing attention, traders are worried.",93.1969107503963
2023-01-27,MSFT,"I'm bearish on MSFT, price action has been interesting.",256.3875940695456
2023-03-16,AMZN,"AMZN stock is drawing attention, traders are bullish.",99.15285597194504
2023-02-10,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",88.47249554433462
2023-03-15,GOOGL,"GOOGL stock is drawing attention, traders are neutral.",88.99064207912718
2023-03-29,GOOGL,Analysts believe GOOGL could rise after recent news.,91.45167777496049
2023-01-16,AMZN,The way AMZN has been performing makes me feel worried.,91.89867313786772
2023-02-13,GOOGL,"I'm excited on GOOGL, price action has been interesting.",98.14613905684384
2023-03-09,MSFT,"I'm bearish on MSFT, price action has been interesting.",255.5921656362433
2023-01-26,AAPL,Market sentiment towards AAPL looks neutral these days.,111.12468071263706
2023-01-17,TSLA,"Lots of chatter on TSLA today, could this mean breakout?",114.45826765072462
2023-01-20,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",109.26821498594242
2023-02-13,GOOGL,"GOOGL stock is drawing attention, traders are bearish.",89.93258335656962
2023-03-01,TSLA,The way TSLA has been performing makes me feel excited.,114.45826765072462
2023-02-21,TSLA,"TSLA stock is drawing attention, traders are worried.",113.05383568799172
2023-02-09,TSLA,Market sentiment towards TSLA looks worried these days.,107.2196372557134
2023-02-06,TSLA,"TSLA stock is drawing attention, traders are neutral.",113.63286221620928
2023-01-03,TSLA,"TSLA stock is drawing attention, traders are bearish.",111.44355272501969
2023-01-20,MSFT,"I'm bearish on MSFT, price action has been interesting.",241.70844629714003
2023-01-05,TSLA,Analysts believe TSLA could stabilize after recent news.,112.56813073679352
2023-03-10,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",250.4815684727234
2023-02-22,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",105.5066884063496
2023-02-01,MSFT,The way MSFT has been performing makes me feel neutral.,253.93499282328747
2023-03-23,GOOGL,Analysts believe GOOGL could stabilize after recent news.,89.21135449552935
2023-02-08,MSFT,"I'm bullish on MSFT, price action has been interesting.",237.14084694017723
2023-01-11,GOOGL,The way GOOGL has been performing makes me feel excited.,88.61815752840099
2023-02-09,AAPL,"Lots of chatter on AAPL today, could this mean fall?",127.1602184308493
2023-01-16,TSLA,"Lots of chatter on TSLA today, could this mean rise?",112.09895647004323
2023-01-25,MSFT,Analysts believe MSFT could rise after recent news.,237.14084694017723
2023-03-17,TSLA,"I'm worried on TSLA, price action has been interesting.",114.73134936166689
2023-03-10,GOOGL,The way GOOGL has been performing makes me feel bullish.,92.64791109768308
2023-01-19,TSLA,Market sentiment towards TSLA looks excited these days.,112.56813073679352
2023-01-12,TSLA,Market sentiment towards TSLA looks neutral these days.,114.45826765072462
2023-01-16,AAPL,"Lots of chatter on AAPL today, could this mean fall?",121.21232939349684
2023-03-29,GOOGL,"GOOGL stock is drawing attention, traders are bullish.",98.31578314324582
2023-03-15,MSFT,"Lots of chatter on MSFT today, could this mean fall?",240.4963585681164
2023-02-23,AMZN,"AMZN stock is drawing attention, traders are worried.",99.15698660075932
2023-03-20,MSFT,"Lots of chatter on MSFT today, could this mean breakout?",237.8564216608738
2023-02-08,MSFT,"I'm bullish on MSFT, price action has been interesting.",254.3746539509492
2023-02-23,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",94.21294969027754
